work,book_n,line_n,word_n,word,lemma,sedes,metrical_shape,line_text,x,z,caesura_word_n,word_position,enclitic,breaks_hb_schein,dices_speaker,dices_is_speech
Argon.,4,1494,5,τε,τε,8.5,⏑,"τίκτεν, ὃν Ἀμφίθεμιν Γαράμαντά τε κικλήσκουσιν.",291,-1.06521405677925,5,Postpositive,Enclitic,No,narrator,No
Argon.,4,1514,5,κάλεσκέ,καλέω,6.5,⏑–⏑,Εὐρυμέδων—καὶ γὰρ τὸ κάλεσκέ μιν οὔνομα μήτηρ—,27,-1.08313435479776,6,Neither,Non-enclitic,No,narrator,No
Argon.,4,1514,6,μιν,μιν,8.5,⏑,Εὐρυμέδων—καὶ γὰρ τὸ κάλεσκέ μιν οὔνομα μήτηρ—,142,-0.0240751772509292,6,Neither,Enclitic,No,narrator,No
Argon.,4,1527,4,δέ,δέ,8.0,⏑,ψύχετ’ ἀμηχανίῃ· ἕταροι δέ μιν ἀμφαγέροντο,2257,-0.0621282684684072,5,Postpositive,Non-enclitic,No,narrator,No
Argon.,4,1527,5,μιν,μιν,8.5,⏑,ψύχετ’ ἀμηχανίῃ· ἕταροι δέ μιν ἀμφαγέροντο,142,-0.0240751772509292,5,Neither,Enclitic,No,narrator,No
Argon.,4,1530,4,πύθεσκε,πυνθάνομαι,6.0,––⏑,κεῖσθαι ὑπ’ ἠελίῳ. πύθεσκε γὰρ ἔνδοθι σάρκας,5,-1.16405269465482,5,Neither,Non-enclitic,No,narrator,No
Argon.,4,1530,5,γὰρ,γάρ,8.5,⏑,κεῖσθαι ὑπ’ ἠελίῳ. πύθεσκε γὰρ ἔνδοθι σάρκας,34,-1.76945202426877,5,Postpositive,Non-enclitic,No,narrator,No
Argon.,4,1584,4,καμάτοιο,κάματος,6.0,⏑⏑–⏑,"ἀλλ’ ἴτε γηθόσυνοι, καμάτοιο δὲ μήτις ἀνίη",20,-0.615482250705613,5,Neither,Non-enclitic,No,Triton,Yes
Argon.,4,1584,5,δὲ,δέ,8.5,⏑,"ἀλλ’ ἴτε γηθόσυνοι, καμάτοιο δὲ μήτις ἀνίη",531,-1.58769166408075,5,Postpositive,Non-enclitic,No,Triton,Yes
Argon.,4,1593,6,ὅ,ὁ,8.0,⏑,καί ῥά οἱ Αἰσονίδην μήλων ὅ τι φέρτατον ἄλλων,246,-1.12123148630792,7,Neither,Non-enclitic,No,Triton,Yes
Argon.,4,1593,7,τι,τις,8.5,⏑,καί ῥά οἱ Αἰσονίδην μήλων ὅ τι φέρτατον ἄλλων,68,-1.76194391822961,7,Neither,Enclitic,No,Triton,Yes
Argon.,4,1610,5,δέ,δέ,8.0,⏑,ἦγ’ ἅλαδε προτέρωσε. δέμας δέ οἱ ἐξ ὑπάτοιο,2257,-0.0621282684684072,6,Postpositive,Non-enclitic,No,narrator,No
Argon.,4,1610,6,οἱ,ὁ,8.5,⏑,ἦγ’ ἅλαδε προτέρωσε. δέμας δέ οἱ ἐξ ὑπάτοιο,261,-1.11112208372476,6,Neither,Enclitic,No,narrator,No
Argon.,4,1613,4,δίκραιρά,δίκραιρος,6.0,––⏑,αὐτὰρ ὑπαὶ λαγόνων δίκραιρά οἱ ἔνθα καὶ ἔνθα,1,,5,Neither,Non-enclitic,No,narrator,No
Argon.,4,1613,5,οἱ,ὁ,8.5,⏑,αὐτὰρ ὑπαὶ λαγόνων δίκραιρά οἱ ἔνθα καὶ ἔνθα,261,-1.11112208372476,5,Neither,Enclitic,No,narrator,No
Argon.,4,1628,3,κεχάροντο,χαίρω,6.0,⏑⏑–⏑,ἀργέσταο νότου· κεχάροντο δὲ θυμὸν ἰωῇ.,20,-0.785781867377911,4,Neither,Non-enclitic,No,narrator,No
Argon.,4,1628,4,δὲ,δέ,8.5,⏑,ἀργέσταο νότου· κεχάροντο δὲ θυμὸν ἰωῇ.,531,-1.58769166408075,4,Postpositive,Non-enclitic,No,narrator,No
Argon.,4,1646,5,δέ,δέ,8.0,⏑,χάλκεος ἠδ’ ἄρρηκτος· ὑπαὶ δέ οἱ ἔσκε τένοντος,2257,-0.0621282684684072,6,Postpositive,Non-enclitic,No,narrator,No
Argon.,4,1646,6,οἱ,ὁ,8.5,⏑,χάλκεος ἠδ’ ἄρρηκτος· ὑπαὶ δέ οἱ ἔσκε τένοντος,261,-1.11112208372476,6,Neither,Enclitic,No,narrator,No
Argon.,4,1663,5,δέ,δέ,8.0,⏑,βήσατ’ ἐπ’ ἰκριόφιν· χειρὸς δέ ἑ χειρὶ μεμαρπὼς,2257,-0.0621282684684072,6,Postpositive,Non-enclitic,No,narrator,No
Argon.,4,1663,6,ἑ,ἕ,8.5,⏑,βήσατ’ ἐπ’ ἰκριόφιν· χειρὸς δέ ἑ χειρὶ μεμαρπὼς,52,1.12193085821598,6,Neither,Enclitic,No,narrator,No
Argon.,4,1674,5,τυπῇσί,τυπή,6.5,⏑–⏑,εἰ δὴ μὴ νούσοισι τυπῇσί τε μοῦνον ὄλεθρος,1,,6,Neither,Non-enclitic,No,narrator,No
Argon.,4,1674,6,τε,τε,8.5,⏑,εἰ δὴ μὴ νούσοισι τυπῇσί τε μοῦνον ὄλεθρος,291,-1.06521405677925,6,Postpositive,Enclitic,No,narrator,No
Argon.,4,1717,4,δέ,δέ,8.0,⏑,Φοῖβον κεκλόμενοι· Ἀνάφην δέ τε λισσάδα νῆσον,2257,-0.0621282684684072,5,Postpositive,Non-enclitic,No,narrator,No
Argon.,4,1717,5,τε,τε,8.5,⏑,Φοῖβον κεκλόμενοι· Ἀνάφην δέ τε λισσάδα νῆσον,291,-1.06521405677925,5,Postpositive,Enclitic,No,narrator,No
Argon.,4,1737,4,δέ,δέ,8.0,⏑,παρθενικῇ ἰκέλη· μίχθη δέ οἱ ἐν φιλότητι,2257,-0.0621282684684072,5,Postpositive,Non-enclitic,No,narrator,No
Argon.,4,1737,5,οἱ,ὁ,8.5,⏑,παρθενικῇ ἰκέλη· μίχθη δέ οἱ ἐν φιλότητι,261,-1.11112208372476,5,Neither,Enclitic,No,narrator,No
Argon.,4,1771,4,κατ’,κατά,8.0,⏑,ἀνθέμενοι κούφοισιν ἄφαρ κατ’ ἀγῶνα πόδεσσιν,204,-0.485820196032165,5,Prepositive,Non-enclitic,No,narrator,No
Argon.,4,1771,5,ἀγῶνα,ἀγών,8.5,⏑–⏑,ἀνθέμενοι κούφοισιν ἄφαρ κατ’ ἀγῶνα πόδεσσιν,7,-1.68315678380191,5,Neither,Non-enclitic,No,narrator,No
Argon.,4,1776,5,νύ,νῦν,8.0,⏑,ὑμετέρων καμάτων· ἐπεὶ οὔ νύ τις ὔμμιν ἄεθλος,72,-1.07413887651271,6,Neither,Non-enclitic,No,narrator,No
Argon.,4,1776,6,τις,τις,8.5,⏑,ὑμετέρων καμάτων· ἐπεὶ οὔ νύ τις ὔμμιν ἄεθλος,68,-1.76194391822961,6,Neither,Enclitic,No,narrator,No
Callim.Hymn,1,21,5,ὅτ’,ὅστις,8.0,⏑,"αὖτις· ἐπεὶ τημόσδε, Ῥέη ὅτ’ ἐλύσατο μίτρην,",9,-1.7618462721464,6,Neither,Non-enclitic,No,narrator,No
Callim.Hymn,1,21,6,ἐλύσατο,λύω,8.5,⏑–⏑⏑,"αὖτις· ἐπεὶ τημόσδε, Ῥέη ὅτ’ ἐλύσατο μίτρην,",3,-1.5414095436094,6,Neither,Non-enclitic,No,narrator,No
Callim.Hymn,1,33,5,δέ,δέ,8.0,⏑,"ὦνα, τεὸν σπείρωσε, Νέδῃ δέ σε δῶκε κομίζειν",2257,-0.0621282684684072,6,Postpositive,Non-enclitic,No,narrator,No
Callim.Hymn,1,33,6,σε,σύ,8.5,⏑,"ὦνα, τεὸν σπείρωσε, Νέδῃ δέ σε δῶκε κομίζειν",158,-1.23790631704631,6,Neither,Enclitic,No,narrator,No
Callim.Hymn,1,56,5,δέ,δέ,8.0,⏑,"ὀξὺ δ’ ἀνήβησας, ταχινοὶ δέ τοι ἦλθον ἴουλοι.",2257,-0.0621282684684072,6,Postpositive,Non-enclitic,No,narrator,No
Callim.Hymn,1,56,6,τοι,σύ,8.5,⏑,"ὀξὺ δ’ ἀνήβησας, ταχινοὶ δέ τοι ἦλθον ἴουλοι.",158,-1.23790631704631,6,Neither,Enclitic,No,narrator,No
Callim.Hymn,1,85,7,ἔοικε,ἔοικα,6.5,⏑–⏑,"πᾶσι μέν, οὐ μάλα δ’ ἶσον. ἔοικε δὲ τεκμήρασθαι",115,-0.13702192903986,8,Neither,Non-enclitic,No,narrator,No
Callim.Hymn,1,85,8,δὲ,δέ,8.5,⏑,"πᾶσι μέν, οὐ μάλα δ’ ἶσον. ἔοικε δὲ τεκμήρασθαι",531,-1.58769166408075,8,Postpositive,Non-enclitic,No,narrator,No
Callim.Hymn,1,86,3,περιπρὸ,περιπρό,6.5,⏑–⏑,ἡμετέρῳ μεδέοντι· περιπρὸ γὰρ εὐρὺ βέβηκεν.,2,,4,Neither,Non-enclitic,No,narrator,No
Callim.Hymn,1,86,4,γὰρ,γάρ,8.5,⏑,ἡμετέρῳ μεδέοντι· περιπρὸ γὰρ εὐρὺ βέβηκεν.,34,-1.76945202426877,4,Postpositive,Non-enclitic,No,narrator,No
Callim.Hymn,1,87,5,τά,ὁ,8.0,⏑,ἑσπέριος κεῖνός γε τελεῖ τά κεν ἦρι νοήσῃ·,246,-1.12123148630792,6,Neither,Non-enclitic,No,narrator,No
Callim.Hymn,1,87,6,κεν,ἄν,8.5,⏑,ἑσπέριος κεῖνός γε τελεῖ τά κεν ἦρι νοήσῃ·,49,-1.41166090196743,6,Neither,Enclitic,No,narrator,No
Callim.Hymn,2,35,4,πυθῶνί,πυθών,6.0,––⏑,καὶ δὲ πολυκτέανος· Πυθῶνί κε τεκμήραιο.,2,-0.447213595499958,5,Neither,Non-enclitic,No,narrator,No
Callim.Hymn,2,35,5,κε,ἄν,8.5,⏑,καὶ δὲ πολυκτέανος· Πυθῶνί κε τεκμήραιο.,49,-1.41166090196743,5,Neither,Enclitic,No,narrator,No
Callim.Hymn,2,53,5,δέ,δέ,8.0,⏑,"οἴιες οὐδ’ ἄκυθοι, πᾶσαι δέ κεν εἶεν ὕπαρνοι,",2257,-0.0621282684684072,6,Postpositive,Non-enclitic,No,narrator,No
Callim.Hymn,2,53,6,κεν,ἄν,8.5,⏑,"οἴιες οὐδ’ ἄκυθοι, πᾶσαι δέ κεν εἶεν ὕπαρνοι,",49,-1.41166090196743,6,Neither,Enclitic,No,narrator,No
Callim.Hymn,2,70,5,δέ,δέ,8.0,⏑,"πολλοὶ δὲ Κλάριον, πάντη δέ τοι οὔνομα πογλύ·",2257,-0.0621282684684072,6,Postpositive,Non-enclitic,No,narrator,No
Callim.Hymn,2,70,6,τοι,σύ,8.5,⏑,"πολλοὶ δὲ Κλάριον, πάντη δέ τοι οὔνομα πογλύ·",158,-1.23790631704631,6,Neither,Enclitic,No,narrator,No
Callim.Hymn,2,73,5,γε,γε,8.0,⏑,"δεύτερον αὖ Θήρη, τρίτατόν γε μὲν ἄστυ Κυρήνης.",59,-0.990039675385608,6,Postpositive,Enclitic,No,narrator,No
Callim.Hymn,2,73,6,μὲν,μέν,8.5,⏑,"δεύτερον αὖ Θήρη, τρίτατόν γε μὲν ἄστυ Κυρήνης.",69,-1.6018969384507,6,Postpositive,Non-enclitic,No,narrator,No
Callim.Hymn,2,83,6,δέ,δέ,8.0,⏑,"χείματι δὲ κρόκον ἡδύν· ἀεὶ δέ τοι ἀέναον πῦρ,",2257,-0.0621282684684072,7,Postpositive,Non-enclitic,No,narrator,No
Callim.Hymn,2,83,7,τοι,σύ,8.5,⏑,"χείματι δὲ κρόκον ἡδύν· ἀεὶ δέ τοι ἀέναον πῦρ,",158,-1.23790631704631,7,Neither,Enclitic,No,narrator,No
Callim.Hymn,3,18,7,δέ,δέ,8.0,⏑,δὸς δέ μοι οὔρεα πάντα· πόλιν δέ μοι ἥντινα νεῖμον,2257,-0.0621282684684072,8,Postpositive,Non-enclitic,No,Artemis,Yes
Callim.Hymn,3,18,8,μοι,ἐγώ,8.5,⏑,δὸς δέ μοι οὔρεα πάντα· πόλιν δέ μοι ἥντινα νεῖμον,143,-1.05882467651908,8,Neither,Enclitic,No,Artemis,Yes
Callim.Hymn,3,137,6,δέ,δέ,8.0,⏑,"εἴην δ’ αὐτός, ἄνασσα, μέλοι δέ μοι αἰὲν ἀοιδή·",2257,-0.0621282684684072,7,Postpositive,Non-enclitic,No,narrator,No
Callim.Hymn,3,137,7,μοι,ἐγώ,8.5,⏑,"εἴην δ’ αὐτός, ἄνασσα, μέλοι δέ μοι αἰὲν ἀοιδή·",143,-1.05882467651908,7,Neither,Enclitic,No,narrator,No
Callim.Hymn,3,144,4,πάροιθέ,πάροιθε,6.5,⏑–⏑,"θηρίον ὅττι φέρῃσθα· πάροιθέ γέ, πρίν περ ἱκέσθαι",7,-2.44083650954517,5,Neither,Non-enclitic,No,narrator,No
Callim.Hymn,3,144,5,γέ,γε,8.5,⏑,"θηρίον ὅττι φέρῃσθα· πάροιθέ γέ, πρίν περ ἱκέσθαι",56,-1.01459679527115,5,Postpositive,Enclitic,No,narrator,No
Callim.Hymn,3,149,3,μάλιστα,μάλιστα,6.5,⏑–⏑,"ἄλληκτον γελόωσι, μάλιστα δὲ πενθερὴ αὐτή,",25,-1.17385970610627,4,Neither,Non-enclitic,No,narrator,No
Callim.Hymn,3,149,4,δὲ,δέ,8.5,⏑,"ἄλληκτον γελόωσι, μάλιστα δὲ πενθερὴ αὐτή,",531,-1.58769166408075,4,Postpositive,Non-enclitic,No,narrator,No
Callim.Hymn,3,187,5,δέ,δέ,8.0,⏑,"νήσων μὲν Δολίχη, πολίων δέ τοι εὔαδε Πέργη,",2257,-0.0621282684684072,6,Postpositive,Non-enclitic,No,narrator,No
Callim.Hymn,3,187,6,τοι,σύ,8.5,⏑,"νήσων μὲν Δολίχη, πολίων δέ τοι εὔαδε Πέργη,",158,-1.23790631704631,6,Neither,Enclitic,No,narrator,No
Callim.Hymn,3,188,5,γε,γε,8.0,⏑,"Τηύγετον δ’ ὀρέων, λιμένες γε μὲν Εὐρίποιο.",59,-0.990039675385608,6,Postpositive,Enclitic,No,narrator,No
Callim.Hymn,3,188,6,μὲν,μέν,8.5,⏑,"Τηύγετον δ’ ὀρέων, λιμένες γε μὲν Εὐρίποιο.",69,-1.6018969384507,6,Postpositive,Non-enclitic,No,narrator,No
Callim.Hymn,3,201,5,μύρτοιο,μύρτος,6.0,––⏑,"ἢ πίτυς ἢ σχῖνος, μύρτοιο δὲ χεῖρες ἄθικτοι·",1,-1.29099444873581,6,Neither,Non-enclitic,No,narrator,No
Callim.Hymn,3,201,6,δὲ,δέ,8.5,⏑,"ἢ πίτυς ἢ σχῖνος, μύρτοιο δὲ χεῖρες ἄθικτοι·",531,-1.58769166408075,6,Postpositive,Non-enclitic,No,narrator,No
Callim.Hymn,3,239,5,δέ,δέ,8.0,⏑,"φηγῷ ὑπὸ πρέμεῳ, τέλεσεν δέ τοι ἱερὸν Ἱππώ·",2257,-0.0621282684684072,6,Postpositive,Non-enclitic,No,narrator,No
Callim.Hymn,3,239,6,τοι,σύ,8.5,⏑,"φηγῷ ὑπὸ πρέμεῳ, τέλεσεν δέ τοι ἱερὸν Ἱππώ·",158,-1.23790631704631,6,Neither,Enclitic,No,narrator,No
Callim.Hymn,4,13,5,ἀμφί,ἀμφί,7.0,–⏑,πόντῳ ἐνεστήρικται· ὁ δ’ ἀμφί ἑ πουλύς ἑλίσσων,26,-2.37016045898654,6,Prepositive,Non-enclitic,No,narrator,No
Callim.Hymn,4,13,6,ἑ,ἕ,8.5,⏑,πόντῳ ἐνεστήρικται· ὁ δ’ ἀμφί ἑ πουλύς ἑλίσσων,52,1.12193085821598,6,Neither,Enclitic,No,narrator,No
Callim.Hymn,4,22,6,δέ,δέ,8.0,⏑,"ἐξ ὕδατος τὰ πρῶτα, σαοῖ δέ μιν ἀντ’ ἐπιβάθρων.",2257,-0.0621282684684072,7,Postpositive,Non-enclitic,No,narrator,No
Callim.Hymn,4,22,7,μιν,μιν,8.5,⏑,"ἐξ ὕδατος τὰ πρῶτα, σαοῖ δέ μιν ἀντ’ ἐπιβάθρων.",142,-0.0240751772509292,7,Neither,Enclitic,No,narrator,No
Callim.Hymn,4,61,4,δέ,δέ,8.0,⏑,τειρομένην ὠδῖσι· δύω δέ οἱ εἵατο φρουροὶ,2257,-0.0621282684684072,5,Postpositive,Non-enclitic,No,narrator,No
Callim.Hymn,4,61,5,οἱ,ὁ,8.5,⏑,τειρομένην ὠδῖσι· δύω δέ οἱ εἵατο φρουροὶ,261,-1.11112208372476,5,Neither,Enclitic,No,narrator,No
Callim.Hymn,4,152,4,δέ,δέ,8.0,⏑,"ἀντ’ ἐλεημοσύνης, χάριτος δέ τοι ἔσσετ’ ἀμοιβή.’",2257,-0.0621282684684072,5,Postpositive,Non-enclitic,No,Leto,Yes
Callim.Hymn,4,152,5,τοι,σύ,8.5,⏑,"ἀντ’ ἐλεημοσύνης, χάριτος δέ τοι ἔσσετ’ ἀμοιβή.’",158,-1.23790631704631,5,Neither,Enclitic,No,Leto,Yes
Callim.Hymn,4,179,2,ἴδωσι,εἶδον,6.5,⏑–⏑,"ἀμφιπεριστείνωνται, ἴδωσι δὲ πίονα καπνὸν",211,1.13436892028014,3,Neither,Non-enclitic,No,Apollo,Yes
Callim.Hymn,4,179,3,δὲ,δέ,8.5,⏑,"ἀμφιπεριστείνωνται, ἴδωσι δὲ πίονα καπνὸν",531,-1.58769166408075,3,Postpositive,Non-enclitic,No,Apollo,Yes
Callim.Hymn,4,192,4,δέ,δέ,8.0,⏑,"πλαζομένη πελάγεσσι· πόδες δέ οἱ οὐχ ἑνὶ χώρῳ,",2257,-0.0621282684684072,5,Postpositive,Non-enclitic,No,Apollo,Yes
Callim.Hymn,4,192,5,οἱ,ὁ,8.5,⏑,"πλαζομένη πελάγεσσι· πόδες δέ οἱ οὐχ ἑνὶ χώρῳ,",261,-1.11112208372476,5,Neither,Enclitic,No,Apollo,Yes
Callim.Hymn,4,215,7,ἄρ’,αἴρω,8.0,⏑,"νύμφα Διὸς βαρύθυμε, σὺ δ’ οὐκ ἄρ’ ἔμελλες ἄπυστος",14,-1.66954603956966,8,Neither,Non-enclitic,No,Leto,Yes
Callim.Hymn,4,215,8,ἔμελλες,μέλλω,8.5,⏑–⏑,"νύμφα Διὸς βαρύθυμε, σὺ δ’ οὐκ ἄρ’ ἔμελλες ἄπυστος",6,-1.34373522678827,8,Neither,Non-enclitic,No,Leto,Yes
Callim.Hymn,6,45,5,καὶ,καί,8.0,⏑,φᾶ δὲ παραψύχοισα κακὸν καὶ ἀναιδέα φῶτα,1333,-0.757943414024979,6,Prepositive,Non-enclitic,No,narrator,No
Callim.Hymn,6,45,6,ἀναιδέα,ἀναιδής,8.5,⏑–⏑⏑,φᾶ δὲ παραψύχοισα κακὸν καὶ ἀναιδέα φῶτα,1,-2.48903212678564,6,Neither,Non-enclitic,No,narrator,No
Callim.Hymn,6,58,5,δέ,δέ,8.0,⏑,"ἴθματα μὲν χέρσω, κεφαλὰ δέ οἱ ἅψατ’ Ὀλύμπω.",2257,-0.0621282684684072,6,Postpositive,Non-enclitic,No,narrator,No
Callim.Hymn,6,58,6,οἱ,ὁ,8.5,⏑,"ἴθματα μὲν χέρσω, κεφαλὰ δέ οἱ ἅψατ’ Ὀλύμπω.",261,-1.11112208372476,6,Neither,Enclitic,No,narrator,No
Callim.Hymn,6,105,5,δέ,δέ,8.0,⏑,"χῆραι μὲν μάνδραι, κενεαὶ δέ μοι αὔλιες ἤδη",2257,-0.0621282684684072,6,Postpositive,Non-enclitic,No,Triopas,Yes
Callim.Hymn,6,105,6,μοι,ἐγώ,8.5,⏑,"χῆραι μὲν μάνδραι, κενεαὶ δέ μοι αὔλιες ἤδη",143,-1.05882467651908,6,Neither,Enclitic,No,Triopas,Yes
